sample_id,writer_id,source_path,set_id,line_id,prompt_reference,reference,gt_text,gt_status,gt_source,flat_image_path,image_path,crop_x0,crop_y0,crop_x1,crop_y1,line_has_handwriting,line_status,line_exportable,line_ink_pixels,line_ink_ratio,line_ink_bbox_area,line_ink_bbox_ratio,needs_review,sex,difficulty,difficulty_group,checkbox_sex_female_density,checkbox_sex_male_density,checkbox_difficulty_none_density,checkbox_difficulty_dysgraphia_density,checkbox_difficulty_other_density,checkbox_sex_female_extra_density,checkbox_sex_male_extra_density,checkbox_difficulty_none_extra_density,checkbox_difficulty_dysgraphia_extra_density,checkbox_difficulty_other_extra_density,sex_conflict,difficulty_conflict,birth_year,birth_year_status,split,reviewed,review_status,review_note,review_updated_at
298_p01_B_l08,298_p01,C:\Magisterka\Formularze\raw_examples\298.pdf,B,8,PROGRAM WYŚWIETLIŁ KOMUNIKAT ERROR #404.,PROGRAM WYSWIETLIŁ KOMUNIKAT ERROR #404.,PROGRAM WYSWIETLIŁ KOMUNIKAT ERROR #404.,ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\298_p01_B_l08.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\298_p01_B_l08.png,187,3014,2300,3202,True,filled,True,12090,0.0304346950488868,140256,0.3530726707011308,False,mezczyzna,dysgrafia,dysgrafia,0.2083333333333333,0.326984126984127,0.1633333333333333,0.5733333333333334,0.1,0.0201515151515151,0.0491925837320574,0.0308529945553539,0.0530852994555353,0.0134865900383141,False,False,2009,manual,train,True,validated,,2026-05-24T18:05:00
299_p01_C_l01,299_p01,C:\Magisterka\Formularze\raw_examples\299.pdf,C,1,Robot przejechał dystans 12 metrów w 8 sekund.,Robot przejechał dystans 12 metrów w 5 sekund.,Robot przejechał dystans 12 metrów w 5 sekund.,uncertain,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\299_p01_C_l01.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\299_p01_C_l01.png,187,1091,2300,1279,True,filled,False,10351,0.0260570329570742,219885,0.5535262961806849,False,mezczyzna,dysgrafia,dysgrafia,0.1547619047619047,0.3777777777777777,0.2566666666666666,0.42,0.221875,0.0081818181818181,0.0604066985645933,0.0541439806412583,0.1008771929824561,0.0422988505747126,False,False,2007,manual,train,True,validated,,2026-05-24T18:06:46
299_p01_C_l02,299_p01,C:\Magisterka\Formularze\raw_examples\299.pdf,C,2,ID: A-204; status=OK; temp=23.5°C.,ID: A-204 status OK temp=23.5°C,ID: A-204 status OK temp=23.5°C,ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\299_p01_C_l02.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\299_p01_C_l02.png,187,1366,2300,1553,True,filled,True,8815,0.0223090569962873,138336,0.3501016118704936,False,mezczyzna,dysgrafia,dysgrafia,0.1547619047619047,0.3777777777777777,0.2566666666666666,0.42,0.221875,0.0081818181818181,0.0604066985645933,0.0541439806412583,0.1008771929824561,0.0422988505747126,False,False,2007,manual,train,True,validated,,2026-05-24T18:06:46
299_p01_C_l03,299_p01,C:\Magisterka\Formularze\raw_examples\299.pdf,C,3,Gracz zapisał stan gry w pliku save_01.dat.,Gracz zapisał stan gry w pliku save_01.da,Gracz zapisał stan gry w pliku save_01.da,ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\299_p01_C_l03.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\299_p01_C_l03.png,187,1640,2300,1828,True,filled,True,10530,0.026507637623224,253257,0.6375351169558257,False,mezczyzna,dysgrafia,dysgrafia,0.1547619047619047,0.3777777777777777,0.2566666666666666,0.42,0.221875,0.0081818181818181,0.0604066985645933,0.0541439806412583,0.1008771929824561,0.0422988505747126,False,False,2007,manual,train,True,validated,,2026-05-24T18:06:46
299_p01_C_l04,299_p01,C:\Magisterka\Formularze\raw_examples\299.pdf,C,4,W folderze znajdziesz plik raport_v2.txt.,W folderze znajdziesz plik raport_v2.txt.,W folderze znajdziesz plik raport_v2.txt.,ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\299_p01_C_l04.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\299_p01_C_l04.png,187,1915,2300,2103,True,filled,True,11663,0.0293597889458368,268752,0.6765413700395727,False,mezczyzna,dysgrafia,dysgrafia,0.1547619047619047,0.3777777777777777,0.2566666666666666,0.42,0.221875,0.0081818181818181,0.0604066985645933,0.0541439806412583,0.1008771929824561,0.0422988505747126,False,False,2007,manual,train,True,validated,,2026-05-24T18:06:46
299_p01_C_l05,299_p01,C:\Magisterka\Formularze\raw_examples\299.pdf,C,5,O 21:30 rozpoczęło się ważne spotkanie zespołu.,O 21:30 rozpoczęło się ważne spotkanie zespołu,O 21:30 rozpoczęło się ważne spotkanie zespołu,ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\299_p01_C_l05.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\299_p01_C_l05.png,187,2190,2300,2378,True,filled,True,11653,0.0293346155008005,325480,0.819345289041496,False,mezczyzna,dysgrafia,dysgrafia,0.1547619047619047,0.3777777777777777,0.2566666666666666,0.42,0.221875,0.0081818181818181,0.0604066985645933,0.0541439806412583,0.1008771929824561,0.0422988505747126,False,False,2007,manual,train,True,validated,,2026-05-24T18:06:46
299_p01_C_l06,299_p01,C:\Magisterka\Formularze\raw_examples\299.pdf,C,6,W bibliotece znaleziono starą książkę z 1908 roku.,W bibliotece znaleziono starą książke z 1908 ro,W bibliotece znaleziono starą książke z 1908 ro,ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\299_p01_C_l06.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\299_p01_C_l06.png,187,2465,2300,2652,True,filled,True,11562,0.0292611817346652,197376,0.4995204122177202,False,mezczyzna,dysgrafia,dysgrafia,0.1547619047619047,0.3777777777777777,0.2566666666666666,0.42,0.221875,0.0081818181818181,0.0604066985645933,0.0541439806412583,0.1008771929824561,0.0422988505747126,False,False,2007,manual,train,True,validated,,2026-05-24T18:06:46
299_p01_C_l07,299_p01,C:\Magisterka\Formularze\raw_examples\299.pdf,C,7,Gęsta mgła powoli zasłoniła światła starego miasta.,Gęsta mgła powoli zasłoniła światła starego miasta.,Gęsta mgła powoli zasłoniła światła starego miasta.,uncertain,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\299_p01_C_l07.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\299_p01_C_l07.png,187,2740,2300,2927,True,filled,False,11324,0.0286588498497966,295438,0.7476963336210016,False,mezczyzna,dysgrafia,dysgrafia,0.1547619047619047,0.3777777777777777,0.2566666666666666,0.42,0.221875,0.0081818181818181,0.0604066985645933,0.0541439806412583,0.1008771929824561,0.0422988505747126,False,False,2007,manual,train,True,validated,,2026-05-24T18:06:46
299_p01_C_l08,299_p01,C:\Magisterka\Formularze\raw_examples\299.pdf,C,8,ANALIZA WYKAZAŁA SKUTECZNOŚĆ 87%.,ANALIZA UYKAZAŁA SKUTECZNOŚĆ 87%.,ANALIZA UYKAZAŁA SKUTECZNOŚĆ 87%.,uncertain,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\299_p01_C_l08.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\299_p01_C_l08.png,187,3014,2300,3202,True,filled,False,15873,0.0399578093061191,368460,0.9275407558075136,False,mezczyzna,dysgrafia,dysgrafia,0.1547619047619047,0.3777777777777777,0.2566666666666666,0.42,0.221875,0.0081818181818181,0.0604066985645933,0.0541439806412583,0.1008771929824561,0.0422988505747126,False,False,2007,manual,train,True,validated,,2026-05-24T18:06:46
300_p01_C_l01,300_p01,C:\Magisterka\Formularze\raw_examples\300.pdf,C,1,Robot przejechał dystans 12 metrów w 8 sekund.,Robot przejechał dystans 12 metrów w 8 sekund,Robot przejechał dystans 12 metrów w 8 sekund,ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\300_p01_C_l01.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\300_p01_C_l01.png,187,1091,2300,1279,True,filled,True,10574,0.0266184007813837,194530,0.489699026291146,False,mezczyzna,dysgrafia,dysgrafia,0.1071428571428571,0.5777777777777777,0.2666666666666666,0.32,0.23125,0.0036363636363636,0.0738636363636363,0.0552026618269812,0.088021778584392,0.0419923371647509,False,False,2008,manual,train,True,validated,,2026-05-24T18:07:45
300_p01_C_l02,300_p01,C:\Magisterka\Formularze\raw_examples\300.pdf,C,2,ID: A-204; status=OK; temp=23.5°C.,ID: A-204; status=OK; temp=23.5°C,ID: A-204; status=OK; temp=23.5°C,ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\300_p01_C_l02.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\300_p01_C_l02.png,187,1366,2300,1553,True,filled,True,8752,0.0221496162032338,75200,0.1903166291685542,False,mezczyzna,dysgrafia,dysgrafia,0.1071428571428571,0.5777777777777777,0.2666666666666666,0.32,0.23125,0.0036363636363636,0.0738636363636363,0.0552026618269812,0.088021778584392,0.0419923371647509,False,False,2008,manual,train,True,validated,,2026-05-24T18:07:45
300_p01_C_l03,300_p01,C:\Magisterka\Formularze\raw_examples\300.pdf,C,3,Gracz zapisał stan gry w pliku save_01.dat.,Gracz zapisał stan gry w pliku save_01.dat.,Gracz zapisał stan gry w pliku save_01.dat.,ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\300_p01_C_l03.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\300_p01_C_l03.png,187,1640,2300,1828,True,filled,True,10849,0.0273106705198819,292152,0.735447231424515,False,mezczyzna,dysgrafia,dysgrafia,0.1071428571428571,0.5777777777777777,0.2666666666666666,0.32,0.23125,0.0036363636363636,0.0738636363636363,0.0552026618269812,0.088021778584392,0.0419923371647509,False,False,2008,manual,train,True,validated,,2026-05-24T18:07:45
300_p01_C_l04,300_p01,C:\Magisterka\Formularze\raw_examples\300.pdf,C,4,W folderze znajdziesz plik raport_v2.txt.,W folderze znajdziesz plik raport_v2.txt.,W folderze znajdziesz plik raport_v2.txt.,ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\300_p01_C_l04.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\300_p01_C_l04.png,187,1915,2300,2103,True,filled,True,10775,0.0271243870266133,171540,0.431825276152692,False,mezczyzna,dysgrafia,dysgrafia,0.1071428571428571,0.5777777777777777,0.2666666666666666,0.32,0.23125,0.0036363636363636,0.0738636363636363,0.0552026618269812,0.088021778584392,0.0419923371647509,False,False,2008,manual,train,True,validated,,2026-05-24T18:07:45
300_p01_C_l05,300_p01,C:\Magisterka\Formularze\raw_examples\300.pdf,C,5,O 21:30 rozpoczęło się ważne spotkanie zespołu.,O 21:30 rozpoczęło się ważne spotkanie zespołu,O 21:30 rozpoczęło się ważne spotkanie zespołu,ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\300_p01_C_l05.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\300_p01_C_l05.png,187,2190,2300,2378,True,filled,True,11267,0.0283629205223993,277648,0.6989356667438652,False,mezczyzna,dysgrafia,dysgrafia,0.1071428571428571,0.5777777777777777,0.2666666666666666,0.32,0.23125,0.0036363636363636,0.0738636363636363,0.0552026618269812,0.088021778584392,0.0419923371647509,False,False,2008,manual,train,True,validated,,2026-05-24T18:07:45
300_p01_C_l06,300_p01,C:\Magisterka\Formularze\raw_examples\300.pdf,C,6,W bibliotece znaleziono starą książkę z 1908 roku.,W bibliotece znaleziono starą książkę z 1908 roku,W bibliotece znaleziono starą książkę z 1908 roku,ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\300_p01_C_l06.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\300_p01_C_l06.png,187,2465,2300,2652,True,filled,True,12087,0.0305898550101105,194300,0.4917356522267299,False,mezczyzna,dysgrafia,dysgrafia,0.1071428571428571,0.5777777777777777,0.2666666666666666,0.32,0.23125,0.0036363636363636,0.0738636363636363,0.0552026618269812,0.088021778584392,0.0419923371647509,False,False,2008,manual,train,True,validated,,2026-05-24T18:07:45
300_p01_C_l07,300_p01,C:\Magisterka\Formularze\raw_examples\300.pdf,C,7,Gęsta mgła powoli zasłoniła światła starego miasta.,Gęsta mgła powoli zasłoniła światła starego miasta,Gęsta mgła powoli zasłoniła światła starego miasta,ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\300_p01_C_l07.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\300_p01_C_l07.png,187,2740,2300,2927,True,filled,True,14240,0.036038680842556,197686,0.5003049621517927,False,mezczyzna,dysgrafia,dysgrafia,0.1071428571428571,0.5777777777777777,0.2666666666666666,0.32,0.23125,0.0036363636363636,0.0738636363636363,0.0552026618269812,0.088021778584392,0.0419923371647509,False,False,2008,manual,train,True,validated,,2026-05-24T18:07:45
300_p01_C_l08,300_p01,C:\Magisterka\Formularze\raw_examples\300.pdf,C,8,ANALIZA WYKAZAŁA SKUTECZNOŚĆ 87%.,ANALIZA WYKAZAŁA SKUTECZNOŚĆ 87%.,ANALIZA WYKAZAŁA SKUTECZNOŚĆ 87%.,ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\300_p01_C_l08.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\300_p01_C_l08.png,187,3014,2300,3202,True,filled,True,14035,0.0353309301084472,161002,0.405297499773439,False,mezczyzna,dysgrafia,dysgrafia,0.1071428571428571,0.5777777777777777,0.2666666666666666,0.32,0.23125,0.0036363636363636,0.0738636363636363,0.0552026618269812,0.088021778584392,0.0419923371647509,False,False,2008,manual,train,True,validated,,2026-05-24T18:07:45
301_p01_C_l01,301_p01,C:\Magisterka\Formularze\raw_examples\301.pdf,C,1,Robot przejechał dystans 12 metrów w 8 sekund.,Robot przejechat dysłans 12 metrów w 8 sekund,Robot przejechat dysłans 12 metrów w 8 sekund,ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\301_p01_C_l01.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\301_p01_C_l01.png,187,1091,2300,1279,True,filled,True,27154,0.0683559726515693,198816,0.5004883648337042,False,kobieta,dysgrafia,dysgrafia,0.5446428571428571,0.1428571428571428,0.2,0.6466666666666666,0.1,0.0613636363636363,0.0118122009569377,0.0308529945553539,0.0691167574107683,0.0122605363984674,False,False,2008,manual,train,True,validated,,2026-05-24T18:11:49
301_p01_C_l02,301_p01,C:\Magisterka\Formularze\raw_examples\301.pdf,C,2,ID: A-204; status=OK; temp=23.5°C.,ID: A-204; status=OK; temp=23.5C.,ID: A-204; status=OK; temp=23.5C.,ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\301_p01_C_l02.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\301_p01_C_l02.png,187,1366,2300,1553,True,filled,True,17206,0.0435450521472625,161676,0.4091706294874358,False,kobieta,dysgrafia,dysgrafia,0.5446428571428571,0.1428571428571428,0.2,0.6466666666666666,0.1,0.0613636363636363,0.0118122009569377,0.0308529945553539,0.0691167574107683,0.0122605363984674,False,False,2008,manual,train,True,validated,,2026-05-24T18:11:49
301_p01_C_l03,301_p01,C:\Magisterka\Formularze\raw_examples\301.pdf,C,3,Gracz zapisał stan gry w pliku save_01.dat.,Gracz zapisoł słan gry z pliku save_01.dat.,Gracz zapisoł słan gry z pliku save_01.dat.,ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\301_p01_C_l03.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\301_p01_C_l03.png,187,1640,2300,1828,True,filled,True,23945,0.0602778141394206,227843,0.5735593237405725,False,kobieta,dysgrafia,dysgrafia,0.5446428571428571,0.1428571428571428,0.2,0.6466666666666666,0.1,0.0613636363636363,0.0118122009569377,0.0308529945553539,0.0691167574107683,0.0122605363984674,False,False,2008,manual,train,True,validated,,2026-05-24T18:11:49
301_p01_C_l04,301_p01,C:\Magisterka\Formularze\raw_examples\301.pdf,C,4,W folderze znajdziesz plik raport_v2.txt.,W folderze znajdziesz plik raport_v2.txt.,W folderze znajdziesz plik raport_v2.txt.,ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\301_p01_C_l04.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\301_p01_C_l04.png,187,1915,2300,2103,True,filled,True,21886,0.0550946018064464,168530,0.4242480691967657,False,kobieta,dysgrafia,dysgrafia,0.5446428571428571,0.1428571428571428,0.2,0.6466666666666666,0.1,0.0613636363636363,0.0118122009569377,0.0308529945553539,0.0691167574107683,0.0122605363984674,False,False,2008,manual,train,True,validated,,2026-05-24T18:11:49
301_p01_C_l05,301_p01,C:\Magisterka\Formularze\raw_examples\301.pdf,C,5,O 21:30 rozpoczęło się ważne spotkanie zespołu.,O 21:30 rozpoczęto się ważne spotkanie zespołu.,O 21:30 rozpoczęto się ważne spotkanie zespołu.,ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\301_p01_C_l05.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\301_p01_C_l05.png,187,2190,2300,2378,True,filled,True,25186,0.0634018386684254,318528,0.8018447100522601,False,kobieta,dysgrafia,dysgrafia,0.5446428571428571,0.1428571428571428,0.2,0.6466666666666666,0.1,0.0613636363636363,0.0118122009569377,0.0308529945553539,0.0691167574107683,0.0122605363984674,False,False,2008,manual,train,True,validated,,2026-05-24T18:11:49
301_p01_C_l06,301_p01,C:\Magisterka\Formularze\raw_examples\301.pdf,C,6,W bibliotece znaleziono starą książkę z 1908 roku.,W bibliotece znaleziono słarą książke z 1908 roku.,W bibliotece znaleziono słarą książke z 1908 roku.,ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\301_p01_C_l06.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\301_p01_C_l06.png,187,2465,2300,2652,True,filled,True,26230,0.066383047647489,114097,0.2887573994447411,False,kobieta,dysgrafia,dysgrafia,0.5446428571428571,0.1428571428571428,0.2,0.6466666666666666,0.1,0.0613636363636363,0.0118122009569377,0.0308529945553539,0.0691167574107683,0.0122605363984674,False,False,2008,manual,train,True,validated,,2026-05-24T18:11:49
301_p01_C_l07,301_p01,C:\Magisterka\Formularze\raw_examples\301.pdf,C,7,Gęsta mgła powoli zasłoniła światła starego miasta.,Gęsła mgta powoli zasłoniła światta słarego miasła.,Gęsła mgta powoli zasłoniła światta słarego miasła.,ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\301_p01_C_l07.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\301_p01_C_l07.png,187,2740,2300,2927,True,filled,True,28163,0.0712750961073669,183113,0.4634235228316685,False,kobieta,dysgrafia,dysgrafia,0.5446428571428571,0.1428571428571428,0.2,0.6466666666666666,0.1,0.0613636363636363,0.0118122009569377,0.0308529945553539,0.0691167574107683,0.0122605363984674,False,False,2008,manual,train,True,validated,,2026-05-24T18:11:49
301_p01_C_l08,301_p01,C:\Magisterka\Formularze\raw_examples\301.pdf,C,8,ANALIZA WYKAZAŁA SKUTECZNOŚĆ 87%.,ANALIZA WYKAZAŁA SKUTECZNOSC 87%,ANALIZA WYKAZAŁA SKUTECZNOSC 87%,ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\301_p01_C_l08.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\301_p01_C_l08.png,187,3014,2300,3202,True,filled,True,20433,0.051436900242672,145224,0.3655788381951647,False,kobieta,dysgrafia,dysgrafia,0.5446428571428571,0.1428571428571428,0.2,0.6466666666666666,0.1,0.0613636363636363,0.0118122009569377,0.0308529945553539,0.0691167574107683,0.0122605363984674,False,False,2008,manual,train,True,validated,,2026-05-24T18:11:49
302_p01_C_l01,302_p01,C:\Magisterka\Formularze\raw_examples\302.pdf,C,1,Robot przejechał dystans 12 metrów w 8 sekund.,Robot przejechał dystans 12 metrów w 8 sekund.,Robot przejechał dystans 12 metrów w 8 sekund.,ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\302_p01_C_l01.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\302_p01_C_l01.png,187,1091,2300,1279,True,filled,True,14831,0.0373347363333366,256158,0.6448379333608563,False,mezczyzna,dysgrafia,dysgrafia,0.1011904761904761,0.6158730158730159,0.3,0.3533333333333333,0.26875,0.0066666666666666,0.0562200956937799,0.058832425892317,0.0719903206291591,0.0455172413793103,False,True,2007,manual,train,True,validated,,2026-05-24T18:13:09
302_p01_C_l02,302_p01,C:\Magisterka\Formularze\raw_examples\302.pdf,C,2,ID: A-204; status=OK; temp=23.5°C.,ID: A-204; status=OK; temp=23.5°C.,ID: A-204; status=OK; temp=23.5°C.,ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\302_p01_C_l02.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\302_p01_C_l02.png,187,1366,2300,1553,True,filled,True,12380,0.031331381238121,228333,0.5778665809566954,False,mezczyzna,dysgrafia,dysgrafia,0.1011904761904761,0.6158730158730159,0.3,0.3533333333333333,0.26875,0.0066666666666666,0.0562200956937799,0.058832425892317,0.0719903206291591,0.0455172413793103,False,True,2007,manual,train,True,validated,,2026-05-24T18:13:09
